

Measurement ID,6337
Battery Name,LG M50
Battery Type,
Circuit,MCCD_1256
Program,166 - MSM_Rate_05C
Start Time,24/08/2020 10:55:22
End Time,25/08/2020 06:59:51
Test section,TS006030
Comment,
OrderNo,



Step,Status,Step Time,Prog Time,Cycle,Cycle Level,Procedure,Voltage,Current,AhAccu,AhPrev,WhAccu,Watt,LogTempPositive,LogTempMid,LogTempNegative,
10,PAU,4560.071,23604.240,1,1,MSM_Rate_05C,4.15023,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,4620.097,23664.266,1,1,MSM_Rate_05C,4.15023,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,4680.183,23724.352,1,1,MSM_Rate_05C,4.15001,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,4740.095,23784.264,1,1,MSM_Rate_05C,4.15001,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,4800.059,23844.228,1,1,MSM_Rate_05C,4.15001,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,4860.122,23904.291,1,1,MSM_Rate_05C,4.14990,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,4920.012,23964.181,1,1,MSM_Rate_05C,4.14978,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,4980.089,24024.258,1,1,MSM_Rate_05C,4.14967,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,5040.084,24084.253,1,1,MSM_Rate_05C,4.14967,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,5100.068,24144.237,1,1,MSM_Rate_05C,4.14956,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,5160.044,24204.213,1,1,MSM_Rate_05C,4.14956,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,5220.140,24264.309,1,1,MSM_Rate_05C,4.14945,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,5280.160,24324.329,1,1,MSM_Rate_05C,4.14945,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,5339.989,24384.158,1,1,MSM_Rate_05C,4.14934,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,5400.112,24444.281,1,1,MSM_Rate_05C,4.14923,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,5459.990,24504.159,1,1,MSM_Rate_05C,4.14923,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,5520.029,24564.198,1,1,MSM_Rate_05C,4.14923,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,5580.026,24624.195,1,1,MSM_Rate_05C,4.14912,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,5640.109,24684.278,1,1,MSM_Rate_05C,4.14912,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,5700.082,24744.251,1,1,MSM_Rate_05C,4.14901,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,5760.079,24804.248,1,1,MSM_Rate_05C,4.14890,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,5819.989,24864.158,1,1,MSM_Rate_05C,4.14890,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,5880.003,24924.172,1,1,MSM_Rate_05C,4.14878,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,5940.010,24984.179,1,1,MSM_Rate_05C,4.14878,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,6000.042,25044.211,1,1,MSM_Rate_05C,4.14878,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,6060.006,25104.175,1,1,MSM_Rate_05C,4.14867,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,6120.053,25164.222,1,1,MSM_Rate_05C,4.14856,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,6180.039,25224.208,1,1,MSM_Rate_05C,4.14856,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,6239.999,25284.168,1,1,MSM_Rate_05C,4.14856,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,6300.006,25344.175,1,1,MSM_Rate_05C,4.14845,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,6360.039,25404.208,1,1,MSM_Rate_05C,4.14845,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,6419.997,25464.166,1,1,MSM_Rate_05C,4.14834,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,6480.027,25524.196,1,1,MSM_Rate_05C,4.14834,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,6540.083,25584.252,1,1,MSM_Rate_05C,4.14834,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,6600.001,25644.170,1,1,MSM_Rate_05C,4.14823,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,6660.011,25704.180,1,1,MSM_Rate_05C,4.14823,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,6720.018,25764.187,1,1,MSM_Rate_05C,4.14812,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,6780.105,25824.274,1,1,MSM_Rate_05C,4.14812,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,6840.062,25884.231,1,1,MSM_Rate_05C,4.14801,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,6900.019,25944.188,1,1,MSM_Rate_05C,4.14801,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,6960.021,26004.190,1,1,MSM_Rate_05C,4.14789,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,7020.008,26064.177,1,1,MSM_Rate_05C,4.14789,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,7080.089,26124.258,1,1,MSM_Rate_05C,4.14789,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,7139.999,26184.168,1,1,MSM_Rate_05C,4.14778,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,7199.993,26244.162,1,1,MSM_Rate_05C,4.14778,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
10,PAU,7200.159,26244.328,1,1,MSM_Rate_05C,4.14778,0.00000,4.73185,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
12,RANGE,0.000,26244.363,1,1,MSM_Rate_05C,4.14778,0.00000,0.00000,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
12,RANGE,0.000,26244.363,1,1,MSM_Rate_05C,4.14778,0.00000,0.00000,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
13,DCH,0.000,26244.368,1,1,MSM_Rate_05C,4.04318,-2.49821,0.00000,4.73185,18.29232,0.00000,9.30000,9.50000,9.50000,
13,DCH,1.879,26246.247,1,1,MSM_Rate_05C,4.03284,-2.49965,-0.00126,4.73185,18.28725,-10.08070,9.30000,9.50000,9.50000,
13,DCH,7.413,26251.781,1,1,MSM_Rate_05C,4.02284,-2.49965,-0.00511,4.73185,18.27173,-10.05597,9.30000,9.50000,9.50000,
13,DCH,16.441,26260.809,1,1,MSM_Rate_05C,4.01284,-2.50001,-0.01143,4.73185,18.24634,-10.03240,9.30000,9.50000,9.50000,
13,DCH,29.565,26273.933,1,1,MSM_Rate_05C,4.00283,-2.50001,-0.02054,4.73185,18.20983,-10.00739,9.40000,9.50000,9.50000,
13,DCH,47.775,26292.143,1,1,MSM_Rate_05C,3.99283,-2.49965,-0.03319,4.73185,18.15927,-9.98095,9.40000,9.50000,9.60000,
13,DCH,59.992,26304.360,1,1,MSM_Rate_05C,3.98761,-2.49965,-0.04153,4.73185,18.12598,-9.96762,9.40000,9.60000,9.60000,
13,DCH,73.391,26317.759,1,1,MSM_Rate_05C,3.98283,-2.49965,-0.05093,4.73185,18.08853,-9.95567,9.40000,9.60000,9.60000,
13,DCH,110.619,26354.987,1,1,MSM_Rate_05C,3.97282,-2.50001,-0.07668,4.73185,17.98610,-9.93209,9.40000,9.70000,9.70000,
13,DCH,120.056,26364.424,1,1,MSM_Rate_05C,3.97082,-2.50001,-0.08333,4.73185,17.95971,-9.92594,9.40000,9.80000,9.70000,
13,DCH,166.522,26410.890,1,1,MSM_Rate_05C,3.96282,-2.50001,-0.11564,4.73185,17.83151,-9.90736,9.50000,9.90000,9.80000,
13,DCH,180.000,26424.368,1,1,MSM_Rate_05C,3.96093,-2.49965,-0.12494,4.73185,17.79467,-9.90094,9.50000,9.90000,9.80000,
13,DCH,240.049,26484.417,1,1,MSM_Rate_05C,3.95382,-2.49965,-0.16664,4.73185,17.62968,-9.88316,9.60000,10.10000,9.90000,
13,DCH,249.030,26493.398,1,1,MSM_Rate_05C,3.95282,-2.49965,-0.17292,4.73185,17.60484,-9.88093,9.60000,10.10000,9.90000,
13,DCH,300.050,26544.418,1,1,MSM_Rate_05C,3.94793,-2.50001,-0.20828,4.73185,17.46515,-9.86985,9.60000,10.20000,10.10000,
13,DCH,358.190,26602.558,1,1,MSM_Rate_05C,3.94281,-2.49965,-0.24872,4.73185,17.30558,-9.85734,9.70000,10.30000,10.20000,
13,DCH,360.002,26604.370,1,1,MSM_Rate_05C,3.94270,-2.50001,-0.24998,4.73185,17.30062,-9.85679,9.70000,10.30000,10.20000,
13,DCH,420.046,26664.414,1,1,MSM_Rate_05C,3.93781,-2.49965,-0.29163,4.73185,17.13653,-9.84315,9.80000,10.50000,10.30000,
13,DCH,480.008,26724.376,1,1,MSM_Rate_05C,3.93303,-2.49965,-0.33326,4.73185,16.97271,-9.83120,9.80000,10.60000,10.40000,
13,DCH,481.266,26725.634,1,1,MSM_Rate_05C,3.93281,-2.50001,-0.33417,4.73185,16.96910,-9.83233,9.80000,10.60000,10.40000,
13,DCH,539.994,26784.362,1,1,MSM_Rate_05C,3.92825,-2.50001,-0.37484,4.73185,16.80927,-9.82066,9.90000,10.70000,10.40000,
13,DCH,600.038,26844.406,1,1,MSM_Rate_05C,3.92336,-2.49965,-0.41666,4.73185,16.64509,-9.80844,9.90000,10.80000,10.50000,
13,DCH,606.147,26850.515,1,1,MSM_Rate_05C,3.92281,-2.50001,-0.42089,4.73185,16.62850,-9.80732,9.90000,10.80000,10.50000,
13,DCH,660.023,26904.391,1,1,MSM_Rate_05C,3.91836,-2.49965,-0.45825,4.73185,16.48200,-9.79593,9.90000,10.80000,10.60000,
13,DCH,719.991,26964.359,1,1,MSM_Rate_05C,3.91314,-2.50001,-0.49992,4.73185,16.31884,-9.78287,10.00000,10.90000,10.60000,
13,DCH,722.963,26967.331,1,1,MSM_Rate_05C,3.91280,-2.49965,-0.50197,4.73185,16.31082,-9.78091,10.00000,10.90000,10.60000,
13,DCH,780.064,27024.432,1,1,MSM_Rate_05C,3.90758,-2.50001,-0.54163,4.73185,16.15573,-9.76898,10.00000,11.00000,10.70000,
13,DCH,827.925,27072.293,1,1,MSM_Rate_05C,3.90280,-2.50001,-0.57490,4.73185,16.02581,-9.75731,10.10000,11.10000,10.70000,
13,DCH,840.076,27084.444,1,1,MSM_Rate_05C,3.90169,-2.50001,-0.58334,4.73185,15.99287,-9.75285,10.10000,11.10000,10.80000,
13,DCH,900.056,27144.424,1,1,MSM_Rate_05C,3.89524,-2.50001,-0.62483,4.73185,15.83115,-9.73813,10.10000,11.10000,10.80000,
13,DCH,921.056,27165.424,1,1,MSM_Rate_05C,3.89280,-2.50001,-0.63951,4.73185,15.77396,-9.73202,10.10000,11.10000,10.80000,
13,DCH,960.030,27204.398,1,1,MSM_Rate_05C,3.88824,-2.49965,-0.66665,4.73185,15.66838,-9.72063,10.10000,11.20000,10.90000,
13,DCH,1004.211,27248.579,1,1,MSM_Rate_05C,3.88279,-2.49965,-0.69732,4.73185,15.54921,-9.70729,10.10000,11.20000,10.90000,
13,DCH,1020.086,27264.454,1,1,MSM_Rate_05C,3.88079,-2.49965,-0.70832,4.73185,15.50650,-9.70201,10.10000,11.20000,10.90000,
13,DCH,1079.867,27324.235,1,1,MSM_Rate_05C,3.87279,-2.49965,-0.74987,4.73185,15.34544,-9.68228,10.20000,11.30000,11.00000,
13,DCH,1080.071,27324.439,1,1,MSM_Rate_05C,3.87279,-2.50001,-0.74999,4.73185,15.34497,-9.68200,10.20000,11.30000,11.00000,
13,DCH,1140.109,27384.477,1,1,MSM_Rate_05C,3.86434,-2.50001,-0.79163,4.73185,15.18387,-9.66088,10.20000,11.30000,11.00000,
13,DCH,1150.916,27395.284,1,1,MSM_Rate_05C,3.86279,-2.49965,-0.79907,4.73185,15.15512,-9.65561,10.20000,11.30000,11.00000,
13,DCH,1200.035,27444.403,1,1,MSM_Rate_05C,3.85556,-2.49965,-0.83326,4.73185,15.02317,-9.63755,10.20000,11.40000,11.00000,
13,DCH,1217.675,27462.043,1,1,MSM_Rate_05C,3.85278,-2.49965,-0.84546,4.73185,14.97614,-9.63060,10.20000,11.40000,11.10000,
13,DCH,1260.046,27504.414,1,1,MSM_Rate_05C,3.84634,-2.49965,-0.87497,4.73185,14.86258,-9.61449,10.20000,11.40000,11.10000,
13,DCH,1282.562,27526.930,1,1,MSM_Rate_05C,3.84278,-2.50001,-0.89055,4.73185,14.80266,-9.60698,10.20000,11.40000,11.10000,
13,DCH,1320.059,27564.427,1,1,MSM_Rate_05C,3.83689,-2.50001,-0.91663,4.73185,14.70252,-9.59253,10.30000,11.40000,11.10000,
13,DCH,1346.177,27590.545,1,1,MSM_Rate_05C,3.83277,-2.49965,-0.93472,4.73185,14.63313,-9.58059,10.30000,11.40000,11.10000,
13,DCH,1380.037,27624.405,1,1,MSM_Rate_05C,3.82744,-2.50001,-0.95817,4.73185,14.54334,-9.56863,10.30000,11.50000,11.10000,
13,DCH,1409.619,27653.987,1,1,MSM_Rate_05C,3.82277,-2.50001,-0.97883,4.73185,14.46430,-9.55724,10.30000,11.50000,11.10000,
13,DCH,1440.081,27684.449,1,1,MSM_Rate_05C,3.81810,-2.50001,-0.99991,4.73185,14.38375,-9.54529,10.30000,11.50000,11.10000,
13,DCH,1473.937,27718.305,1,1,MSM_Rate_05C,3.81277,-2.49965,-1.02349,4.73185,14.29379,-9.53086,10.30000,11.50000,11.10000,
13,DCH,1500.052,27744.420,1,1,MSM_Rate_05C,3.80877,-2.50001,-1.04157,4.73185,14.22490,-9.52195,10.30000,11.50000,11.20000,
13,DCH,1538.961,27783.329,1,1,MSM_Rate_05C,3.80276,-2.49965,-1.06855,4.73185,14.12222,-9.50558,10.30000,11.50000,11.20000,
13,DCH,1560.024,27804.392,1,1,MSM_Rate_05C,3.79965,-2.50001,-1.08328,4.73185,14.06622,-9.49916,10.30000,11.50000,11.20000,
13,DCH,1606.097,27850.465,1,1,MSM_Rate_05C,3.79276,-2.50001,-1.11520,4.73185,13.94506,-9.48193,10.30000,11.50000,11.20000,
13,DCH,1620.067,27864.435,1,1,MSM_Rate_05C,3.79076,-2.49965,-1.12483,4.73185,13.90854,-9.47557,10.30000,11.50000,11.20000,
13,DCH,1675.368,27919.736,1,1,MSM_Rate_05C,3.78276,-2.49965,-1.16334,4.73185,13.76271,-9.45585,10.30000,11.50000,11.20000,
13,DCH,1680.089,27924.457,1,1,MSM_Rate_05C,3.78209,-2.49965,-1.16663,4.73185,13.75025,-9.45418,10.30000,11.50000,11.20000,
13,DCH,1740.018,27984.386,1,1,MSM_Rate_05C,3.77375,-2.50001,-1.20818,4.73185,13.59329,-9.43442,10.30000,11.50000,11.20000,
13,DCH,1747.172,27991.540,1,1,MSM_Rate_05C,3.77275,-2.50001,-1.21315,4.73185,13.57454,-9.43192,10.30000,11.50000,11.20000,
13,DCH,1799.997,28044.365,1,1,MSM_Rate_05C,3.76564,-2.50001,-1.24992,4.73185,13.43596,-9.41278,10.40000,11.60000,11.20000,
13,DCH,1821.325,28065.693,1,1,MSM_Rate_05C,3.76275,-2.49965,-1.26465,4.73185,13.38051,-9.40556,10.40000,11.60000,11.20000,
13,DCH,1859.996,28104.364,1,1,MSM_Rate_05C,3.75775,-2.49965,-1.29145,4.73185,13.27972,-9.39305,10.40000,11.60000,11.20000,
13,DCH,1897.792,28142.160,1,1,MSM_Rate_05C,3.75275,-2.50001,-1.31782,4.73185,13.18068,-9.38083,10.40000,11.60000,11.20000,
13,DCH,1920.020,28164.388,1,1,MSM_Rate_05C,3.74997,-2.49965,-1.33324,4.73185,13.12284,-9.37495,10.40000,11.60000,11.20000,
13,DCH,1975.414,28219.782,1,1,MSM_Rate_05C,3.74274,-2.50001,-1.37163,4.73185,12.97904,-9.35689,10.40000,11.60000,11.30000,
13,DCH,1980.034,28224.402,1,1,MSM_Rate_05C,3.74219,-2.50001,-1.37492,4.73185,12.96670,-9.35550,10.40000,11.60000,11.30000,
13,DCH,2040.063,28284.431,1,1,MSM_Rate_05C,3.73452,-2.49965,-1.41650,4.73185,12.81127,-9.33499,10.40000,11.60000,11.30000,
13,DCH,2053.171,28297.539,1,1,MSM_Rate_05C,3.73274,-2.49965,-1.42567,4.73185,12.77704,-9.33054,10.40000,11.60000,11.30000,
13,DCH,2100.029,28344.397,1,1,MSM_Rate_05C,3.72685,-2.49965,-1.45824,4.73185,12.65556,-9.31582,10.40000,11.60000,11.30000,
13,DCH,2131.228,28375.596,1,1,MSM_Rate_05C,3.72274,-2.49965,-1.47992,4.73185,12.57479,-9.30715,10.40000,11.60000,11.30000,
13,DCH,2160.065,28404.433,1,1,MSM_Rate_05C,3.71907,-2.49965,-1.49986,4.73185,12.50062,-9.29637,10.40000,11.60000,11.30000,
13,DCH,2207.681,28452.049,1,1,MSM_Rate_05C,3.71273,-2.50001,-1.53287,4.73185,12.37795,-9.28186,10.40000,11.60000,11.30000,
13,DCH,2220.037,28464.405,1,1,MSM_Rate_05C,3.71118,-2.50001,-1.54157,4.73185,12.34566,-9.27797,10.40000,11.60000,11.30000,
13,DCH,2280.046,28524.414,1,1,MSM_Rate_05C,3.70306,-2.50001,-1.58322,4.73185,12.19124,-9.25636,10.40000,11.60000,11.30000,
13,DCH,2282.414,28526.782,1,1,MSM_Rate_05C,3.70273,-2.49965,-1.58488,4.73185,12.18511,-9.25580,10.40000,11.60000,11.30000,
13,DCH,2340.029,28584.397,1,1,MSM_Rate_05C,3.69495,-2.50001,-1.62492,4.73185,12.03700,-9.23740,10.40000,11.60000,11.30000,
13,DCH,2355.248,28599.616,1,1,MSM_Rate_05C,3.69273,-2.49965,-1.63541,4.73185,11.99825,-9.23052,10.40000,11.60000,11.30000,
13,DCH,2400.019,28644.387,1,1,MSM_Rate_05C,3.68650,-2.49965,-1.66658,4.73185,11.88326,-9.21628,10.40000,11.60000,11.30000,
13,DCH,2426.643,28671.011,1,1,MSM_Rate_05C,3.68272,-2.50001,-1.68492,4.73185,11.81567,-9.20684,10.40000,11.70000,11.30000,
13,DCH,2460.017,28704.385,1,1,MSM_Rate_05C,3.67794,-2.50001,-1.70824,4.73185,11.72985,-9.19489,10.40000,11.60000,11.30000,
13,DCH,2495.577,28739.945,1,1,MSM_Rate_05C,3.67272,-2.50001,-1.73292,4.73185,11.63913,-9.18211,10.40000,11.60000,11.30000,
13,DCH,2520.042,28764.410,1,1,MSM_Rate_05C,3.66916,-2.50001,-1.74992,4.73185,11.57673,-9.17294,10.40000,11.70000,11.30000,
13,DCH,2563.313,28807.681,1,1,MSM_Rate_05C,3.66272,-2.49965,-1.77997,4.73185,11.46657,-9.15710,10.40000,11.70000,11.30000,
13,DCH,2579.999,28824.367,1,1,MSM_Rate_05C,3.66016,-2.50001,-1.79155,4.73185,11.42417,-9.14939,10.40000,11.70000,11.30000,
13,DCH,2628.956,28873.324,1,1,MSM_Rate_05C,3.65271,-2.50001,-1.82555,4.73185,11.29986,-9.13209,10.40000,11.70000,11.40000,
13,DCH,2640.166,28884.534,1,1,MSM_Rate_05C,3.65104,-2.50001,-1.83326,4.73185,11.27168,-9.12661,10.40000,11.70000,11.40000,
13,DCH,2693.709,28938.077,1,1,MSM_Rate_05C,3.64271,-2.49965,-1.87052,4.73185,11.13583,-9.10708,10.40000,11.70000,11.40000,
13,DCH,2699.997,28944.365,1,1,MSM_Rate_05C,3.64171,-2.50001,-1.87477,4.73185,11.12032,-9.10430,10.40000,11.70000,11.40000,
13,DCH,2757.228,29001.596,1,1,MSM_Rate_05C,3.63271,-2.49965,-1.91462,4.73185,10.97537,-9.08207,10.40000,11.70000,11.40000,
13,DCH,2760.040,29004.408,1,1,MSM_Rate_05C,3.63237,-2.50001,-1.91655,4.73185,10.96838,-9.08096,10.40000,11.70000,11.40000,
13,DCH,2820.041,29064.409,1,1,MSM_Rate_05C,3.62270,-2.49965,-1.95822,4.73185,10.81721,-9.05706,10.40000,11.70000,11.40000,
13,DCH,2820.041,29064.409,1,1,MSM_Rate_05C,3.62270,-2.49965,-1.95822,4.73185,10.81721,-9.05706,10.40000,11.70000,11.40000,
13,DCH,2880.029,29124.397,1,1,MSM_Rate_05C,3.61314,-2.49965,-1.99978,4.73185,10.66685,-9.03159,10.40000,11.70000,11.40000,
13,DCH,2882.241,29126.609,1,1,MSM_Rate_05C,3.61270,-2.49965,-2.00142,4.73185,10.66092,-9.03076,10.40000,11.70000,11.40000,
13,DCH,2939.994,29184.362,1,1,MSM_Rate_05C,3.60336,-2.49965,-2.04146,4.73185,10.51645,-9.00714,10.40000,11.70000,11.40000,
13,DCH,2944.152,29188.520,1,1,MSM_Rate_05C,3.60269,-2.50001,-2.04439,4.73185,10.50589,-9.00704,10.40000,11.70000,11.40000,
13,DCH,3000.046,29244.414,1,1,MSM_Rate_05C,3.59369,-2.50001,-2.08315,4.73185,10.36642,-8.98426,10.40000,11.70000,11.40000,
13,DCH,3005.729,29250.097,1,1,MSM_Rate_05C,3.59269,-2.49965,-2.08714,4.73185,10.35211,-8.98047,10.40000,11.70000,11.40000,
13,DCH,3060.019,29304.387,1,1,MSM_Rate_05C,3.58391,-2.49965,-2.12488,4.73185,10.21668,-8.95981,10.40000,11.70000,11.40000,
13,DCH,3067.732,29312.100,1,1,MSM_Rate_05C,3.58269,-2.49965,-2.13019,4.73185,10.19763,-8.95546,10.40000,11.70000,11.40000,
13,DCH,3120.053,29364.421,1,1,MSM_Rate_05C,3.57435,-2.49965,-2.16655,4.73185,10.06752,-8.93463,10.40000,11.80000,11.40000,
13,DCH,3129.975,29374.343,1,1,MSM_Rate_05C,3.57268,-2.49965,-2.17346,4.73185,10.04286,-8.93202,10.40000,11.70000,11.40000,
13,DCH,3180.009,29424.377,1,1,MSM_Rate_05C,3.56479,-2.49965,-2.20808,4.73185,9.91930,-8.91073,10.40000,11.70000,11.40000,
13,DCH,3193.004,29437.372,1,1,MSM_Rate_05C,3.56268,-2.49965,-2.21712,4.73185,9.88709,-8.90545,10.40000,11.70000,11.40000,
13,DCH,3240.061,29484.429,1,1,MSM_Rate_05C,3.55546,-2.49965,-2.24990,4.73185,9.77042,-8.88712,10.40000,11.70000,11.40000,
13,DCH,3257.626,29501.994,1,1,MSM_Rate_05C,3.55268,-2.50001,-2.26201,4.73185,9.72737,-8.88172,10.40000,11.70000,11.40000,
13,DCH,3300.028,29544.396,1,1,MSM_Rate_05C,3.54623,-2.50001,-2.29149,4.73185,9.62274,-8.86561,10.40000,11.80000,11.40000,
13,DCH,3323.459,29567.827,1,1,MSM_Rate_05C,3.54267,-2.49965,-2.30779,4.73185,9.56495,-8.85572,10.40000,11.80000,11.40000,
13,DCH,3360.052,29604.420,1,1,MSM_Rate_05C,3.53734,-2.50001,-2.33313,4.73185,9.47526,-8.84338,10.40000,11.80000,11.40000,
13,DCH,3391.826,29636.194,1,1,MSM_Rate_05C,3.53267,-2.50001,-2.35523,4.73185,9.39712,-8.83072,10.40000,11.80000,11.40000,
13,DCH,3420.041,29664.409,1,1,MSM_Rate_05C,3.52867,-2.50001,-2.37484,4.73185,9.32791,-8.82170,10.40000,11.80000,11.40000,
13,DCH,3463.400,29707.768,1,1,MSM_Rate_05C,3.52267,-2.49965,-2.40484,4.73185,9.22213,-8.80543,10.40000,11.80000,11.40000,
13,DCH,3480.045,29724.413,1,1,MSM_Rate_05C,3.52044,-2.50001,-2.41649,4.73185,9.18112,-8.80114,10.40000,11.80000,11.40000,
13,DCH,3538.110,29782.478,1,1,MSM_Rate_05C,3.51266,-2.49965,-2.45686,4.73185,9.03914,-8.78071,10.40000,11.80000,11.40000,
13,DCH,3540.007,29784.375,1,1,MSM_Rate_05C,3.51244,-2.49965,-2.45806,4.73185,9.03491,-8.77987,10.40000,11.80000,11.40000,
13,DCH,3600.001,29844.369,1,1,MSM_Rate_05C,3.50488,-2.50001,-2.49974,4.73185,8.88867,-8.76224,10.40000,11.80000,11.40000,
13,DCH,3616.575,29860.943,1,1,MSM_Rate_05C,3.50266,-2.50001,-2.51129,4.73185,8.84823,-8.75668,10.40000,11.80000,11.40000,
13,DCH,3660.084,29904.452,1,1,MSM_Rate_05C,3.49744,-2.49965,-2.54144,4.73185,8.74270,-8.74236,10.40000,11.80000,11.40000,
13,DCH,3699.695,29944.063,1,1,MSM_Rate_05C,3.49266,-2.50001,-2.56901,4.73185,8.64633,-8.73167,10.40000,11.80000,11.40000,
13,DCH,3720.030,29964.398,1,1,MSM_Rate_05C,3.49032,-2.49965,-2.58311,4.73185,8.59708,-8.72458,10.40000,11.80000,11.40000,
13,DCH,3780.063,30024.431,1,1,MSM_Rate_05C,3.48343,-2.50001,-2.62482,4.73185,8.45166,-8.70861,10.40000,11.80000,11.40000,
13,DCH,3787.053,30031.421,1,1,MSM_Rate_05C,3.48265,-2.49965,-2.62967,4.73185,8.43477,-8.70569,10.40000,11.80000,11.40000,
13,DCH,3840.060,30084.428,1,1,MSM_Rate_05C,3.47687,-2.49965,-2.66651,4.73185,8.30659,-8.69096,10.40000,11.80000,11.50000,
13,DCH,3878.817,30123.185,1,1,MSM_Rate_05C,3.47265,-2.49965,-2.69341,4.73185,8.21309,-8.68041,10.40000,11.80000,11.40000,
13,DCH,3899.995,30144.363,1,1,MSM_Rate_05C,3.47054,-2.50001,-2.70816,4.73185,8.16191,-8.67513,10.40000,11.80000,11.40000,
13,DCH,3960.015,30204.383,1,1,MSM_Rate_05C,3.46431,-2.49965,-2.74976,4.73185,8.01765,-8.65957,10.40000,11.90000,11.40000,
13,DCH,3975.710,30220.078,1,1,MSM_Rate_05C,3.46265,-2.49965,-2.76060,4.73185,7.98012,-8.65540,10.50000,11.90000,11.40000,
13,DCH,4020.141,30264.509,1,1,MSM_Rate_05C,3.45820,-2.50001,-2.79145,4.73185,7.87336,-8.64553,10.50000,11.80000,11.50000,
