

Measurement ID,6325
Battery Name,LG M50
Battery Type,
Circuit,MCCD_1272
Program,168 - MSM_Rate_2C
Start Time,8/20/2020 11:19:01 AM
End Time,8/21/2020 1:33:31 AM
Test section,TS006018
Comment,
OrderNo,



Step,Status,Step Time,Prog Time,Cycle,Cycle Level,Procedure,Voltage,Current,AhAccu,AhPrev,WhAccu,Watt,LogTemp001,LogTemp002,
9,PAU,2748.127,10425.707,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2749.109,10426.689,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2749.993,10427.573,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2751.088,10428.668,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2752.034,10429.614,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2753.046,10430.626,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2754.004,10431.584,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2755.020,10432.600,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2756.148,10433.728,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2757.124,10434.704,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2758.071,10435.651,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2759.046,10436.626,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2760.029,10437.609,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2761.053,10438.633,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.40000,
9,PAU,2762.005,10439.585,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.40000,
9,PAU,2763.098,10440.678,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.40000,
9,PAU,2764.097,10441.677,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.40000,
9,PAU,2765.030,10442.610,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.40000,
9,PAU,2766.053,10443.633,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.40000,
9,PAU,2766.985,10444.565,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.40000,
9,PAU,2768.004,10445.584,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.40000,
9,PAU,2769.037,10446.617,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.40000,
9,PAU,2770.046,10447.626,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.40000,
9,PAU,2771.001,10448.581,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.40000,
9,PAU,2772.014,10449.594,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2772.982,10450.562,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2774.089,10451.669,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2775.021,10452.601,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2776.042,10453.622,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2777.009,10454.589,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2778.017,10455.597,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2779.012,10456.592,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2780.013,10457.593,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2781.089,10458.669,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2782.012,10459.592,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2783.102,10460.682,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2784.066,10461.646,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2785.019,10462.599,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2786.018,10463.598,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2787.020,10464.600,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2788.137,10465.717,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2789.128,10466.708,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2790.078,10467.658,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2791.028,10468.608,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2792.028,10469.608,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2793.001,10470.581,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2794.033,10471.613,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2795.030,10472.610,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2796.140,10473.720,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2797.083,10474.663,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2798.058,10475.638,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2799.011,10476.591,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2800.001,10477.581,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2801.039,10478.619,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2802.071,10479.651,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2803.021,10480.601,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2803.998,10481.578,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2805.029,10482.609,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2806.089,10483.669,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2807.007,10484.587,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.20000,
9,PAU,2808.015,10485.595,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.20000,
9,PAU,2808.989,10486.569,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.20000,
9,PAU,2809.988,10487.568,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.20000,
9,PAU,2811.027,10488.607,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.20000,
9,PAU,2812.107,10489.687,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.20000,
9,PAU,2813.029,10490.609,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.20000,
9,PAU,2813.977,10491.557,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2815.057,10492.637,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2816.088,10493.668,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2817.034,10494.614,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2818.014,10495.594,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2819.055,10496.635,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2820.052,10497.632,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2821.050,10498.630,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2822.037,10499.617,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2823.048,10500.628,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2823.998,10501.578,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2825.002,10502.582,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2826.093,10503.673,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2827.085,10504.665,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2828.021,10505.601,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2829.060,10506.640,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2830.012,10507.592,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2831.011,10508.591,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2832.115,10509.695,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2833.114,10510.694,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2834.069,10511.649,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2835.022,10512.602,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2836.023,10513.603,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2837.038,10514.618,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2838.040,10515.620,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2839.018,10516.598,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2840.030,10517.610,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2841.036,10518.616,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2842.088,10519.668,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2843.049,10520.629,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2844.066,10521.646,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2845.038,10522.618,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2846.044,10523.624,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2847.154,10524.734,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2848.140,10525.720,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2849.098,10526.678,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2850.032,10527.612,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2851.050,10528.630,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2851.999,10529.579,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2853.005,10530.585,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2854.142,10531.722,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2855.105,10532.685,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2856.060,10533.640,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2857.012,10534.592,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2858.010,10535.590,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2859.008,10536.588,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2860.027,10537.607,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2861.091,10538.671,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2862.042,10539.622,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2863.022,10540.602,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2864.022,10541.602,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2865.019,10542.599,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2866.024,10543.604,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2867.025,10544.605,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2868.033,10545.613,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2869.044,10546.624,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2869.985,10547.565,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.40000,
9,PAU,2871.033,10548.613,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.40000,
9,PAU,2872.109,10549.689,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.40000,
9,PAU,2873.068,10550.648,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.40000,
9,PAU,2874.014,10551.594,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.40000,
9,PAU,2875.026,10552.606,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.40000,
9,PAU,2876.041,10553.621,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2876.994,10554.574,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2877.996,10555.576,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2879.151,10556.731,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2880.040,10557.620,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2881.020,10558.600,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2882.001,10559.581,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2883.008,10560.588,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2884.056,10561.636,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2885.166,10562.746,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2886.115,10563.695,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2887.067,10564.647,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2888.010,10565.590,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2889.025,10566.605,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2890.056,10567.636,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2891.032,10568.612,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2892.014,10569.594,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2893.035,10570.615,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2894.038,10571.618,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2895.101,10572.681,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2895.989,10573.569,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2897.038,10574.618,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2897.996,10575.576,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2899.002,10576.582,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2900.009,10577.589,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2901.011,10578.591,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2902.045,10579.625,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2903.006,10580.586,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2904.025,10581.605,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2905.025,10582.605,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2906.160,10583.740,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2907.137,10584.717,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2908.084,10585.664,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2909.037,10586.617,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2910.086,10587.666,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2911.122,10588.702,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2912.097,10589.677,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2913.049,10590.629,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2913.998,10591.578,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.40000,
9,PAU,2915.105,10592.685,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.40000,
9,PAU,2916.079,10593.659,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.40000,
9,PAU,2916.998,10594.578,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.40000,
9,PAU,2918.060,10595.640,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.40000,
9,PAU,2918.997,10596.577,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.40000,
9,PAU,2920.013,10597.593,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.40000,
9,PAU,2921.025,10598.605,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2922.051,10599.631,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2923.115,10600.695,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2924.047,10601.627,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2925.009,10602.589,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2926.017,10603.597,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2926.999,10604.579,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2928.015,10605.595,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2929.015,10606.595,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2930.061,10607.641,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2931.011,10608.591,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2932.035,10609.615,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2933.040,10610.620,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2934.015,10611.595,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2935.033,10612.613,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2936.028,10613.608,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2937.083,10614.663,1,1,MSM_Rate_2C,4.17996,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
9,PAU,2938.042,10615.622,1,1,MSM_Rate_2C,4.18007,0.00000,0.07793,0.07793,0.32730,0.00000,24.50000,23.30000,
