

Measurement ID,6333
Battery Name,LG M50
Battery Type,
Circuit,MCCD_1250
Program,189 - MSM_Rate_C10
Start Time,24/08/2020 10:54:16
End Time,26/08/2020 09:42:26
Test section,TS006026
Comment,
OrderNo,



Step,Status,Step Time,Prog Time,Cycle,Cycle Level,Procedure,Voltage,Current,AhAccu,AhPrev,WhAccu,Watt,LogTempPositive,LogTempMid,LogTempNegative,LogTemp001,
10,PAU,3120.069,22472.525,1,1,MSM_Rate_C10,4.15211,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.40000,9.30000,9.60000,
10,PAU,3180.083,22532.539,1,1,MSM_Rate_C10,4.15200,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.40000,9.30000,9.60000,
10,PAU,3239.983,22592.439,1,1,MSM_Rate_C10,4.15188,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.40000,9.30000,9.60000,
10,PAU,3300.004,22652.460,1,1,MSM_Rate_C10,4.15177,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.40000,9.30000,9.60000,
10,PAU,3360.078,22712.534,1,1,MSM_Rate_C10,4.15166,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.40000,9.30000,9.60000,
10,PAU,3420.089,22772.545,1,1,MSM_Rate_C10,4.15155,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.40000,9.30000,9.60000,
10,PAU,3480.118,22832.574,1,1,MSM_Rate_C10,4.15144,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.40000,9.30000,9.60000,
10,PAU,3540.070,22892.526,1,1,MSM_Rate_C10,4.15133,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.40000,9.30000,9.60000,
10,PAU,3600.091,22952.547,1,1,MSM_Rate_C10,4.15122,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.40000,9.30000,9.60000,
10,PAU,3660.076,23012.532,1,1,MSM_Rate_C10,4.15111,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.40000,9.30000,9.60000,
10,PAU,3720.149,23072.605,1,1,MSM_Rate_C10,4.15099,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.40000,9.30000,9.60000,
10,PAU,3779.997,23132.453,1,1,MSM_Rate_C10,4.15088,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.40000,9.30000,9.60000,
10,PAU,3840.119,23192.575,1,1,MSM_Rate_C10,4.15077,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.40000,9.30000,9.60000,
10,PAU,3900.018,23252.474,1,1,MSM_Rate_C10,4.15066,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.40000,9.30000,9.60000,
10,PAU,3960.120,23312.576,1,1,MSM_Rate_C10,4.15066,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.40000,9.30000,9.60000,
10,PAU,4020.064,23372.520,1,1,MSM_Rate_C10,4.15044,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.40000,9.30000,9.60000,
10,PAU,4080.043,23432.499,1,1,MSM_Rate_C10,4.15044,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.40000,9.30000,9.60000,
10,PAU,4140.020,23492.476,1,1,MSM_Rate_C10,4.15033,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.40000,9.30000,9.60000,
10,PAU,4200.044,23552.500,1,1,MSM_Rate_C10,4.15022,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.40000,9.30000,9.60000,
10,PAU,4260.017,23612.473,1,1,MSM_Rate_C10,4.15010,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.40000,9.30000,9.60000,
10,PAU,4320.048,23672.504,1,1,MSM_Rate_C10,4.15010,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.40000,9.30000,9.60000,
10,PAU,4380.020,23732.476,1,1,MSM_Rate_C10,4.14999,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.60000,
10,PAU,4440.096,23792.552,1,1,MSM_Rate_C10,4.14988,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.60000,
10,PAU,4500.008,23852.464,1,1,MSM_Rate_C10,4.14988,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.60000,
10,PAU,4560.134,23912.590,1,1,MSM_Rate_C10,4.14977,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.50000,
10,PAU,4620.040,23972.496,1,1,MSM_Rate_C10,4.14966,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.50000,
10,PAU,4680.040,24032.496,1,1,MSM_Rate_C10,4.14966,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.50000,
10,PAU,4740.000,24092.456,1,1,MSM_Rate_C10,4.14955,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.50000,
10,PAU,4800.014,24152.470,1,1,MSM_Rate_C10,4.14944,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.50000,
10,PAU,4859.984,24212.440,1,1,MSM_Rate_C10,4.14933,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.50000,
10,PAU,4920.062,24272.518,1,1,MSM_Rate_C10,4.14933,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.50000,
10,PAU,4980.074,24332.530,1,1,MSM_Rate_C10,4.14921,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.50000,
10,PAU,5040.108,24392.564,1,1,MSM_Rate_C10,4.14921,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.50000,
10,PAU,5100.010,24452.466,1,1,MSM_Rate_C10,4.14910,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.50000,
10,PAU,5160.020,24512.476,1,1,MSM_Rate_C10,4.14899,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.50000,
10,PAU,5220.060,24572.516,1,1,MSM_Rate_C10,4.14899,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.50000,
10,PAU,5280.049,24632.505,1,1,MSM_Rate_C10,4.14888,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.50000,
10,PAU,5340.140,24692.596,1,1,MSM_Rate_C10,4.14888,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.50000,
10,PAU,5400.017,24752.473,1,1,MSM_Rate_C10,4.14877,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.50000,
10,PAU,5460.092,24812.548,1,1,MSM_Rate_C10,4.14877,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.50000,
10,PAU,5520.089,24872.545,1,1,MSM_Rate_C10,4.14866,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.50000,
10,PAU,5580.114,24932.570,1,1,MSM_Rate_C10,4.14866,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.50000,
10,PAU,5640.096,24992.552,1,1,MSM_Rate_C10,4.14855,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.50000,
10,PAU,5700.096,25052.552,1,1,MSM_Rate_C10,4.14855,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.50000,
10,PAU,5760.039,25112.495,1,1,MSM_Rate_C10,4.14844,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.50000,
10,PAU,5820.021,25172.477,1,1,MSM_Rate_C10,4.14844,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.60000,
10,PAU,5880.019,25232.475,1,1,MSM_Rate_C10,4.14832,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.60000,
10,PAU,5940.096,25292.552,1,1,MSM_Rate_C10,4.14821,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.60000,
10,PAU,6000.089,25352.545,1,1,MSM_Rate_C10,4.14821,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.60000,
10,PAU,6060.025,25412.481,1,1,MSM_Rate_C10,4.14821,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.60000,
10,PAU,6120.032,25472.488,1,1,MSM_Rate_C10,4.14810,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.60000,
10,PAU,6180.035,25532.491,1,1,MSM_Rate_C10,4.14810,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.60000,
10,PAU,6240.073,25592.529,1,1,MSM_Rate_C10,4.14799,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.60000,
10,PAU,6300.020,25652.476,1,1,MSM_Rate_C10,4.14799,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.60000,
10,PAU,6360.036,25712.492,1,1,MSM_Rate_C10,4.14788,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.60000,
10,PAU,6420.007,25772.463,1,1,MSM_Rate_C10,4.14788,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.60000,
10,PAU,6480.048,25832.504,1,1,MSM_Rate_C10,4.14777,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.60000,
10,PAU,6540.071,25892.527,1,1,MSM_Rate_C10,4.14777,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.60000,
10,PAU,6600.039,25952.495,1,1,MSM_Rate_C10,4.14777,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.60000,
10,PAU,6660.073,26012.529,1,1,MSM_Rate_C10,4.14766,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.60000,
10,PAU,6720.076,26072.532,1,1,MSM_Rate_C10,4.14766,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.60000,
10,PAU,6780.007,26132.463,1,1,MSM_Rate_C10,4.14755,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.60000,
10,PAU,6840.110,26192.566,1,1,MSM_Rate_C10,4.14755,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.60000,
10,PAU,6900.063,26252.519,1,1,MSM_Rate_C10,4.14744,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.50000,
10,PAU,6960.052,26312.508,1,1,MSM_Rate_C10,4.14744,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.50000,
10,PAU,7020.049,26372.505,1,1,MSM_Rate_C10,4.14732,0.00000,4.84443,4.84443,18.68262,0.00000,9.20000,9.30000,9.30000,9.50000,
10,PAU,7080.003,26432.459,1,1,MSM_Rate_C10,4.14732,0.00000,4.84443,4.84443,18.68262,0.00000,9.20000,9.30000,9.30000,9.50000,
10,PAU,7140.128,26492.584,1,1,MSM_Rate_C10,4.14732,0.00000,4.84443,4.84443,18.68262,0.00000,9.20000,9.30000,9.30000,9.50000,
10,PAU,7200.008,26552.464,1,1,MSM_Rate_C10,4.14721,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.50000,
10,PAU,7200.117,26552.573,1,1,MSM_Rate_C10,4.14721,0.00000,4.84443,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.50000,
12,RANGE,0.000,26552.614,1,1,MSM_Rate_C10,4.14732,0.00000,0.00000,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.50000,
12,RANGE,0.000,26552.614,1,1,MSM_Rate_C10,4.14732,0.00000,0.00000,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.50000,
13,DCH,0.000,26552.616,1,1,MSM_Rate_C10,4.12681,-0.50961,0.00000,4.84443,18.68262,0.00000,9.30000,9.30000,9.30000,9.50000,
13,DCH,28.278,26580.894,1,1,MSM_Rate_C10,4.11680,-0.49992,-0.00392,4.84443,18.66648,-2.05808,9.30000,9.30000,9.30000,9.50000,
13,DCH,60.062,26612.678,1,1,MSM_Rate_C10,4.11235,-0.49992,-0.00834,4.84443,18.64829,-2.05586,9.30000,9.30000,9.30000,9.50000,
13,DCH,115.899,26668.515,1,1,MSM_Rate_C10,4.10679,-0.49992,-0.01610,4.84443,18.61640,-2.05166,9.30000,9.30000,9.30000,9.50000,
13,DCH,119.998,26672.614,1,1,MSM_Rate_C10,4.10645,-0.49956,-0.01667,4.84443,18.61405,-2.05144,9.30000,9.30000,9.30000,9.50000,
13,DCH,180.018,26732.634,1,1,MSM_Rate_C10,4.10223,-0.49956,-0.02500,4.84443,18.57988,-2.04933,9.30000,9.30000,9.30000,9.50000,
13,DCH,240.108,26792.724,1,1,MSM_Rate_C10,4.09867,-0.49956,-0.03334,4.84443,18.54568,-2.04755,9.30000,9.30000,9.30000,9.50000,
13,DCH,274.175,26826.791,1,1,MSM_Rate_C10,4.09678,-0.49956,-0.03806,4.84443,18.52635,-2.04660,9.30000,9.30000,9.30000,9.50000,
13,DCH,300.001,26852.617,1,1,MSM_Rate_C10,4.09555,-0.49956,-0.04164,4.84443,18.51167,-2.04599,9.30000,9.30000,9.30000,9.60000,
13,DCH,360.059,26912.675,1,1,MSM_Rate_C10,4.09277,-0.49992,-0.04999,4.84443,18.47749,-2.04607,9.30000,9.30000,9.30000,9.60000,
13,DCH,420.094,26972.710,1,1,MSM_Rate_C10,4.09022,-0.49992,-0.05832,4.84443,18.44338,-2.04479,9.30000,9.30000,9.30000,9.60000,
13,DCH,480.013,27032.629,1,1,MSM_Rate_C10,4.08788,-0.49956,-0.06664,4.84443,18.40937,-2.04216,9.30000,9.30000,9.30000,9.60000,
13,DCH,509.452,27062.068,1,1,MSM_Rate_C10,4.08677,-0.49992,-0.07072,4.84443,18.39271,-2.04313,9.30000,9.30000,9.30000,9.60000,
13,DCH,540.010,27092.626,1,1,MSM_Rate_C10,4.08577,-0.49992,-0.07497,4.84443,18.37533,-2.04251,9.30000,9.30000,9.30000,9.60000,
13,DCH,600.097,27152.713,1,1,MSM_Rate_C10,4.08376,-0.49956,-0.08332,4.84443,18.34124,-2.04010,9.30000,9.40000,9.30000,9.60000,
13,DCH,660.052,27212.668,1,1,MSM_Rate_C10,4.08187,-0.49956,-0.09163,4.84443,18.30729,-2.03916,9.30000,9.40000,9.40000,9.60000,
13,DCH,720.052,27272.668,1,1,MSM_Rate_C10,4.08009,-0.49956,-0.09995,4.84443,18.27336,-2.03827,9.30000,9.40000,9.40000,9.60000,
13,DCH,780.094,27332.710,1,1,MSM_Rate_C10,4.07832,-0.49956,-0.10830,4.84443,18.23929,-2.03744,9.30000,9.40000,9.40000,9.60000,
13,DCH,839.754,27392.370,1,1,MSM_Rate_C10,4.07676,-0.49992,-0.11657,4.84443,18.20555,-2.03807,9.30000,9.40000,9.40000,9.60000,
13,DCH,840.087,27392.703,1,1,MSM_Rate_C10,4.07687,-0.49992,-0.11663,4.84443,18.20532,-2.03666,9.30000,9.40000,9.40000,9.60000,
13,DCH,900.088,27452.704,1,1,MSM_Rate_C10,4.07531,-0.49992,-0.12496,4.84443,18.17137,-2.03734,9.30000,9.40000,9.40000,9.60000,
13,DCH,960.047,27512.663,1,1,MSM_Rate_C10,4.07398,-0.49992,-0.13327,4.84443,18.13751,-2.03668,9.30000,9.40000,9.40000,9.60000,
13,DCH,1020.046,27572.662,1,1,MSM_Rate_C10,4.07264,-0.49956,-0.14160,4.84443,18.10358,-2.03455,9.30000,9.40000,9.40000,9.60000,
13,DCH,1079.983,27632.599,1,1,MSM_Rate_C10,4.07131,-0.49992,-0.14993,4.84443,18.06964,-2.03534,9.30000,9.40000,9.40000,9.60000,
13,DCH,1140.049,27692.665,1,1,MSM_Rate_C10,4.07009,-0.49956,-0.15827,4.84443,18.03570,-2.03327,9.30000,9.40000,9.40000,9.60000,
13,DCH,1200.075,27752.691,1,1,MSM_Rate_C10,4.06897,-0.49956,-0.16660,4.84443,18.00180,-2.03266,9.30000,9.40000,9.40000,9.60000,
13,DCH,1260.001,27812.617,1,1,MSM_Rate_C10,4.06786,-0.49992,-0.17491,4.84443,17.96800,-2.03362,9.30000,9.40000,9.40000,9.60000,
13,DCH,1315.730,27868.346,1,1,MSM_Rate_C10,4.06675,-0.49956,-0.18266,4.84443,17.93649,-2.03166,9.30000,9.40000,9.40000,9.60000,
13,DCH,1320.029,27872.645,1,1,MSM_Rate_C10,4.06675,-0.49992,-0.18324,4.84443,17.93410,-2.03306,9.30000,9.40000,9.40000,9.60000,
13,DCH,1380.021,27932.637,1,1,MSM_Rate_C10,4.06575,-0.49992,-0.19158,4.84443,17.90021,-2.03256,9.40000,9.40000,9.40000,9.60000,
13,DCH,1440.035,27992.651,1,1,MSM_Rate_C10,4.06475,-0.49992,-0.19990,4.84443,17.86637,-2.03206,9.40000,9.40000,9.40000,9.60000,
13,DCH,1500.038,28052.654,1,1,MSM_Rate_C10,4.06375,-0.49992,-0.20824,4.84443,17.83247,-2.03156,9.40000,9.40000,9.40000,9.60000,
13,DCH,1560.075,28112.691,1,1,MSM_Rate_C10,4.06286,-0.49992,-0.21657,4.84443,17.79863,-2.02966,9.40000,9.40000,9.40000,9.60000,
13,DCH,1619.998,28172.614,1,1,MSM_Rate_C10,4.06197,-0.49992,-0.22490,4.84443,17.76480,-2.02927,9.40000,9.40000,9.40000,9.60000,
13,DCH,1680.059,28232.675,1,1,MSM_Rate_C10,4.06119,-0.49956,-0.23323,4.84443,17.73095,-2.03028,9.40000,9.40000,9.40000,9.60000,
13,DCH,1740.078,28292.694,1,1,MSM_Rate_C10,4.06030,-0.49956,-0.24156,4.84443,17.69712,-2.02984,9.40000,9.40000,9.40000,9.60000,
13,DCH,1800.181,28352.797,1,1,MSM_Rate_C10,4.05952,-0.49956,-0.24988,4.84443,17.66335,-2.02799,9.40000,9.50000,9.50000,9.60000,
13,DCH,1860.021,28412.637,1,1,MSM_Rate_C10,4.05874,-0.49992,-0.25821,4.84443,17.62954,-2.02760,9.40000,9.50000,9.50000,9.60000,
13,DCH,1920.022,28472.638,1,1,MSM_Rate_C10,4.05796,-0.49992,-0.26652,4.84443,17.59582,-2.02867,9.40000,9.50000,9.40000,9.60000,
13,DCH,1980.038,28532.654,1,1,MSM_Rate_C10,4.05718,-0.49956,-0.27488,4.84443,17.56192,-2.02683,9.30000,9.50000,9.40000,9.60000,
13,DCH,2010.000,28562.616,1,1,MSM_Rate_C10,4.05674,-0.49992,-0.27904,4.84443,17.54504,-2.02666,9.30000,9.40000,9.40000,9.60000,
13,DCH,2040.152,28592.768,1,1,MSM_Rate_C10,4.05641,-0.49992,-0.28322,4.84443,17.52808,-2.02789,9.30000,9.40000,9.40000,9.60000,
13,DCH,2100.067,28652.683,1,1,MSM_Rate_C10,4.05585,-0.49956,-0.29154,4.84443,17.49434,-2.02610,9.40000,9.40000,9.40000,9.60000,
13,DCH,2160.012,28712.628,1,1,MSM_Rate_C10,4.05507,-0.49956,-0.29985,4.84443,17.46062,-2.02577,9.40000,9.40000,9.40000,9.60000,
13,DCH,2220.033,28772.649,1,1,MSM_Rate_C10,4.05440,-0.49956,-0.30819,4.84443,17.42680,-2.02689,9.30000,9.40000,9.40000,9.60000,
13,DCH,2280.054,28832.670,1,1,MSM_Rate_C10,4.05374,-0.49956,-0.31651,4.84443,17.39309,-2.02510,9.40000,9.40000,9.40000,9.60000,
13,DCH,2340.069,28892.685,1,1,MSM_Rate_C10,4.05307,-0.49956,-0.32484,4.84443,17.35932,-2.02477,9.40000,9.40000,9.40000,9.60000,
13,DCH,2400.002,28952.618,1,1,MSM_Rate_C10,4.05240,-0.49992,-0.33317,4.84443,17.32554,-2.02589,9.30000,9.40000,9.40000,9.60000,
13,DCH,2460.117,29012.733,1,1,MSM_Rate_C10,4.05162,-0.49992,-0.34151,4.84443,17.29177,-2.02550,9.30000,9.40000,9.40000,9.60000,
13,DCH,2520.057,29072.673,1,1,MSM_Rate_C10,4.05107,-0.49956,-0.34983,4.84443,17.25806,-2.02377,9.30000,9.40000,9.40000,9.60000,
13,DCH,2580.011,29132.627,1,1,MSM_Rate_C10,4.05040,-0.49956,-0.35815,4.84443,17.22433,-2.02344,9.30000,9.40000,9.40000,9.60000,
13,DCH,2640.046,29192.662,1,1,MSM_Rate_C10,4.04973,-0.49956,-0.36649,4.84443,17.19059,-2.02310,9.30000,9.40000,9.40000,9.60000,
13,DCH,2700.044,29252.660,1,1,MSM_Rate_C10,4.04918,-0.49992,-0.37482,4.84443,17.15683,-2.02283,9.30000,9.40000,9.40000,9.60000,
13,DCH,2760.044,29312.660,1,1,MSM_Rate_C10,4.04851,-0.49992,-0.38316,4.84443,17.12307,-2.02394,9.30000,9.40000,9.40000,9.60000,
13,DCH,2820.014,29372.630,1,1,MSM_Rate_C10,4.04784,-0.49992,-0.39148,4.84443,17.08940,-2.02361,9.30000,9.40000,9.40000,9.60000,
13,DCH,2880.093,29432.709,1,1,MSM_Rate_C10,4.04717,-0.49992,-0.39981,4.84443,17.05567,-2.02328,9.30000,9.40000,9.40000,9.60000,
13,DCH,2919.230,29471.846,1,1,MSM_Rate_C10,4.04673,-0.49956,-0.40525,4.84443,17.03366,-2.02160,9.30000,9.40000,9.40000,9.60000,
13,DCH,2940.080,29492.696,1,1,MSM_Rate_C10,4.04662,-0.49992,-0.40813,4.84443,17.02200,-2.02300,9.30000,9.40000,9.40000,9.60000,
13,DCH,3000.000,29552.616,1,1,MSM_Rate_C10,4.04595,-0.49956,-0.41646,4.84443,16.98829,-2.02121,9.30000,9.40000,9.40000,9.60000,
13,DCH,3059.995,29612.611,1,1,MSM_Rate_C10,4.04528,-0.49992,-0.42479,4.84443,16.95460,-2.02233,9.30000,9.40000,9.40000,9.60000,
13,DCH,3120.040,29672.656,1,1,MSM_Rate_C10,4.04462,-0.49992,-0.43312,4.84443,16.92091,-2.02200,9.30000,9.40000,9.40000,9.60000,
13,DCH,3180.026,29732.642,1,1,MSM_Rate_C10,4.04395,-0.49992,-0.44146,4.84443,16.88717,-2.02161,9.30000,9.40000,9.40000,9.60000,
13,DCH,3240.062,29792.678,1,1,MSM_Rate_C10,4.04328,-0.49956,-0.44979,4.84443,16.85349,-2.02133,9.30000,9.40000,9.40000,9.60000,
13,DCH,3300.066,29852.682,1,1,MSM_Rate_C10,4.04250,-0.49992,-0.45811,4.84443,16.81985,-2.02094,9.30000,9.40000,9.40000,9.50000,
13,DCH,3360.050,29912.666,1,1,MSM_Rate_C10,4.04184,-0.49992,-0.46643,4.84443,16.78622,-2.02061,9.30000,9.40000,9.40000,9.50000,
13,DCH,3420.005,29972.621,1,1,MSM_Rate_C10,4.04117,-0.49956,-0.47475,4.84443,16.75259,-2.01882,9.30000,9.40000,9.40000,9.50000,
13,DCH,3480.033,30032.649,1,1,MSM_Rate_C10,4.04028,-0.49992,-0.48310,4.84443,16.71885,-2.01983,9.30000,9.40000,9.40000,9.50000,
13,DCH,3540.148,30092.764,1,1,MSM_Rate_C10,4.03961,-0.49956,-0.49143,4.84443,16.68519,-2.01799,9.30000,9.40000,9.40000,9.50000,
13,DCH,3600.066,30152.682,1,1,MSM_Rate_C10,4.03872,-0.49992,-0.49975,4.84443,16.65160,-2.01905,9.30000,9.40000,9.40000,9.50000,
13,DCH,3660.090,30212.706,1,1,MSM_Rate_C10,4.03794,-0.49956,-0.50808,4.84443,16.61796,-2.01721,9.30000,9.40000,9.40000,9.50000,
13,DCH,3720.044,30272.660,1,1,MSM_Rate_C10,4.03705,-0.49992,-0.51643,4.84443,16.58426,-2.01677,9.30000,9.40000,9.40000,9.50000,
13,DCH,3743.141,30295.757,1,1,MSM_Rate_C10,4.03672,-0.49992,-0.51961,4.84443,16.57143,-2.01805,9.30000,9.40000,9.40000,9.50000,
13,DCH,3780.051,30332.667,1,1,MSM_Rate_C10,4.03628,-0.49992,-0.52474,4.84443,16.55070,-2.01783,9.30000,9.40000,9.40000,9.50000,
13,DCH,3840.029,30392.645,1,1,MSM_Rate_C10,4.03539,-0.49992,-0.53307,4.84443,16.51710,-2.01738,9.30000,9.40000,9.40000,9.50000,
13,DCH,3899.981,30452.597,1,1,MSM_Rate_C10,4.03450,-0.49992,-0.54139,4.84443,16.48352,-2.01694,9.30000,9.40000,9.40000,9.50000,
13,DCH,3960.010,30512.626,1,1,MSM_Rate_C10,4.03350,-0.49992,-0.54972,4.84443,16.44990,-2.01644,9.30000,9.40000,9.40000,9.50000,
13,DCH,4020.019,30572.635,1,1,MSM_Rate_C10,4.03249,-0.49956,-0.55806,4.84443,16.41629,-2.01449,9.30000,9.40000,9.40000,9.50000,
13,DCH,4080.039,30632.655,1,1,MSM_Rate_C10,4.03149,-0.49992,-0.56639,4.84443,16.38271,-2.01544,9.30000,9.40000,9.40000,9.60000,
13,DCH,4140.047,30692.663,1,1,MSM_Rate_C10,4.03038,-0.49992,-0.57472,4.84443,16.34911,-2.01344,9.30000,9.40000,9.40000,9.60000,
13,DCH,4200.149,30752.765,1,1,MSM_Rate_C10,4.02927,-0.49992,-0.58305,4.84443,16.31556,-2.01432,9.30000,9.40000,9.40000,9.60000,
13,DCH,4260.040,30812.656,1,1,MSM_Rate_C10,4.02816,-0.49992,-0.59138,4.84443,16.28197,-2.01377,9.30000,9.40000,9.40000,9.60000,
13,DCH,4320.124,30872.740,1,1,MSM_Rate_C10,4.02693,-0.49992,-0.59971,4.84443,16.24844,-2.01316,9.30000,9.40000,9.40000,9.60000,
13,DCH,4327.659,30880.275,1,1,MSM_Rate_C10,4.02671,-0.49992,-0.60078,4.84443,16.24414,-2.01166,9.30000,9.40000,9.40000,9.60000,
13,DCH,4380.026,30932.642,1,1,MSM_Rate_C10,4.02571,-0.49992,-0.60804,4.84443,16.21488,-2.01116,9.30000,9.40000,9.40000,9.60000,
13,DCH,4440.122,30992.738,1,1,MSM_Rate_C10,4.02449,-0.49992,-0.61636,4.84443,16.18141,-2.01193,9.30000,9.40000,9.40000,9.60000,
13,DCH,4500.140,31052.756,1,1,MSM_Rate_C10,4.02315,-0.49992,-0.62469,4.84443,16.14789,-2.01127,9.30000,9.40000,9.40000,9.60000,
13,DCH,4560.001,31112.617,1,1,MSM_Rate_C10,4.02182,-0.49992,-0.63301,4.84443,16.11442,-2.01060,9.30000,9.40000,9.40000,9.60000,
13,DCH,4620.107,31172.723,1,1,MSM_Rate_C10,4.02048,-0.49956,-0.64135,4.84443,16.08090,-2.00849,9.30000,9.40000,9.40000,9.60000,
13,DCH,4680.024,31232.640,1,1,MSM_Rate_C10,4.01904,-0.49956,-0.64967,4.84443,16.04743,-2.00777,9.30000,9.40000,9.40000,9.60000,
13,DCH,4740.009,31292.625,1,1,MSM_Rate_C10,4.01759,-0.49956,-0.65800,4.84443,16.01395,-2.00705,9.30000,9.40000,9.40000,9.60000,
13,DCH,4771.844,31324.460,1,1,MSM_Rate_C10,4.01670,-0.49992,-0.66243,4.84443,15.99617,-2.00804,9.30000,9.40000,9.40000,9.60000,
13,DCH,4799.998,31352.614,1,1,MSM_Rate_C10,4.01603,-0.49956,-0.66635,4.84443,15.98045,-2.00627,9.30000,9.40000,9.40000,9.60000,
13,DCH,4860.123,31412.739,1,1,MSM_Rate_C10,4.01459,-0.49956,-0.67468,4.84443,15.94700,-2.00549,9.30000,9.40000,9.40000,9.60000,
